step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0001,0.0124,9.124,9.951,0.0,60.24,2.0
1,0.0002,0.0124,3.343,4.322,0.0,60.26,2.0
2,0.0002,0.0124,2.952,4.034,0.38,60.27,2.0
3,0.0001,0.0124,2.726,4.045,0.364,60.26,2.0
4,0.0001,0.0124,2.71,4.023,0.375,60.26,2.0
5,0.0001,0.0124,2.908,4.139,0.352,60.25,2.0
6,0.0002,0.0124,3.258,4.528,0.377,60.24,2.0
7,0.0003,0.0124,3.55,4.926,0.458,60.24,2.0
8,0.0003,0.0124,3.813,5.22,0.525,60.24,2.0
9,0.0003,0.0124,4.067,5.54,0.567,60.25,2.0
10,0.0003,0.0124,4.321,5.82,0.601,60.26,2.0
11,0.0003,0.0124,4.565,6.105,0.642,60.27,2.0
12,0.0003,0.0124,4.788,6.367,0.617,60.28,2.0
13,0.0003,0.0124,4.867,6.41,0.0,60.29,2.0
14,0.0003,0.0124,5.272,6.908,0.704,60.3,2.0
15,0.0003,0.0124,5.489,7.126,0.708,60.31,2.0
16,0.0003,0.0124,5.65,7.33,0.69,60.31,2.0
17,0.0003,0.0124,5.871,7.434,0.681,60.31,2.0
18,0.0003,0.0124,6.034,7.506,0.65,60.31,2.0
19,0.0002,0.0124,6.196,7.54,0.627,60.3,2.0
20,0.0002,0.0124,6.353,7.474,0.61,60.28,2.0
21,0.0001,0.0124,6.514,7.306,0.644,60.26,2.0
22,0.0001,0.0124,6.643,7.175,0.684,60.24,2.0
23,-0.0,0.0124,6.754,7.029,0.757,60.22,2.0
24,0.0015,0.0144,2.19,1.53,0.871,60.21,2.0
25,0.003,0.0225,1.882,1.207,0.741,60.19,2.0
26,0.0044,0.0333,1.964,1.216,0.759,60.18,2.0
27,0.0059,0.0452,2.056,1.264,0.791,60.19,2.0
28,0.0074,0.0574,2.103,1.298,0.806,60.19,2.0
29,0.0089,0.0697,2.114,1.307,0.808,60.2,2.0
30,0.0103,0.0821,2.113,1.308,0.806,60.21,2.0
31,0.0117,0.0945,2.107,1.305,0.803,60.22,2.0
32,0.0134,0.1036,2.756,1.783,1.025,60.26,2.0
33,0.0155,0.1071,2.559,1.83,0.744,60.3,2.0
34,0.0173,0.1083,2.295,1.643,0.65,60.33,2.0
35,0.0188,0.1087,2.116,1.506,0.618,60.34,2.0
36,0.0203,0.1088,2.051,1.473,0.585,60.35,2.0
37,0.0216,0.1088,2.034,1.442,0.596,60.36,2.0
38,0.0229,0.1088,2.023,1.427,0.6,60.37,2.0
39,0.0241,0.1087,2.02,1.405,0.619,60.37,2.0
40,0.0253,0.1087,2.009,1.4,0.613,60.38,2.0
41,0.0264,0.1086,2.008,1.381,0.631,60.39,2.0
42,0.0275,0.1085,2.005,1.361,0.648,60.39,2.0
43,0.0285,0.1085,2.002,1.341,0.665,60.4,2.0
