step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0088,0.0127,9.579,14.701,2.216,43.05,2.0
1,0.0008,0.0124,1.837,7.466,0.0,43.08,2.0
2,0.0013,0.0124,1.469,7.141,0.0,43.07,2.0
3,0.0014,0.0124,1.598,7.187,0.0,43.06,2.0
4,0.0014,0.0124,1.859,7.366,0.0,43.06,2.0
5,0.0014,0.0124,2.184,7.64,0.0,43.05,2.0
6,0.0015,0.0124,2.533,7.975,0.0,43.05,2.0
7,0.0014,0.0124,2.85,8.025,0.445,43.05,2.0
8,0.0013,0.0124,3.164,8.16,0.734,43.05,2.0
9,0.0013,0.0124,3.49,8.391,0.961,43.06,2.0
10,0.0012,0.0124,3.803,8.679,1.142,43.06,2.0
11,0.0012,0.0124,4.111,9.006,1.287,43.07,2.0
12,0.0012,0.0124,4.395,9.348,1.408,43.07,2.0
13,0.0013,0.0124,4.677,9.742,1.485,43.08,2.0
14,0.0013,0.0124,4.932,10.13,1.55,43.08,2.0
15,0.001,0.0124,5.516,11.534,1.349,43.09,2.0
16,0.0012,0.0123,5.467,10.707,1.756,43.09,2.0
17,0.0012,0.0123,5.601,11.074,1.769,43.1,2.0
18,0.0012,0.0123,5.779,11.381,1.816,43.1,2.0
19,0.0012,0.0123,5.929,11.651,1.867,43.11,2.0
20,0.0012,0.0123,6.062,11.924,1.904,43.11,2.0
21,0.0012,0.0123,6.181,12.193,1.922,43.11,2.0
22,0.0013,0.0123,6.26,12.408,1.95,43.11,2.0
23,0.0013,0.0123,6.332,12.639,1.953,43.11,2.0
24,0.0021,0.0142,4.037,2.612,1.364,43.13,2.0
25,0.0023,0.0219,3.587,2.428,1.145,43.14,2.0
26,0.0027,0.0325,3.243,2.292,0.961,43.16,2.0
27,0.0035,0.0443,3.047,2.197,0.869,43.18,2.0
28,0.0045,0.0564,2.942,2.136,0.827,43.2,2.0
29,0.0055,0.0687,2.882,2.096,0.806,43.22,2.0
30,0.0066,0.0811,2.84,2.063,0.797,43.24,2.0
31,0.0076,0.0934,2.81,2.038,0.791,43.26,2.0
32,0.0106,0.1026,2.827,2.219,0.707,43.31,2.0
33,0.0114,0.1061,2.405,1.775,0.779,43.37,2.0
34,0.0121,0.1073,2.523,1.796,0.741,43.4,2.0
35,0.0131,0.1077,2.58,1.811,0.781,43.42,2.0
36,0.0139,0.1078,2.618,1.824,0.806,43.43,2.0
37,0.0147,0.1078,2.629,1.824,0.815,43.45,2.0
38,0.0155,0.1077,2.624,1.816,0.817,43.47,2.0
39,0.0162,0.1076,2.611,1.804,0.816,43.48,2.0
40,0.0169,0.1075,2.597,1.792,0.814,43.5,2.0
41,0.0176,0.1074,2.583,1.78,0.811,43.51,2.0
42,0.0183,0.1074,2.569,1.768,0.808,43.53,2.0
43,0.0189,0.1073,2.554,1.756,0.806,43.54,2.0
44,0.0196,0.1072,2.54,1.744,0.803,43.56,2.0
45,0.0202,0.1071,2.528,1.734,0.801,43.57,2.0
46,0.0208,0.107,2.513,1.721,0.798,43.59,2.0
47,0.0214,0.107,2.501,1.711,0.796,43.6,2.0
48,0.0219,0.1069,2.489,1.7,0.795,43.61,2.0
49,0.0225,0.1068,2.48,1.692,0.793,43.63,2.0
50,0.023,0.1068,2.469,1.682,0.791,43.64,2.0
51,0.0235,0.1067,2.457,1.672,0.789,43.65,2.0
52,0.024,0.1066,2.447,1.663,0.787,43.66,2.0
53,0.0245,0.1066,2.438,1.655,0.786,43.67,2.0
54,0.025,0.1065,2.429,1.647,0.784,43.69,2.0
55,0.0254,0.1065,2.421,1.641,0.783,43.7,2.0
56,0.0259,0.1064,2.411,1.632,0.781,43.71,2.0
57,0.0263,0.1064,2.402,1.625,0.78,43.72,2.0
58,0.0404,0.1062,3.368,2.681,1.882,44.73,2.0
59,0.0556,0.1061,1.414,0.0,0.878,45.97,2.0
60,0.076,0.106,6.508,4.278,3.125,47.08,2.0
61,0.0946,0.1062,6.675,4.323,4.748,47.7,2.0
62,0.1214,0.1068,6.903,2.787,4.352,47.77,2.0
63,0.1478,0.1074,6.822,2.965,4.37,47.72,2.0
64,0.1737,0.1079,6.694,2.779,4.288,47.63,2.0
65,0.1994,0.1085,6.598,2.54,4.18,47.49,2.0
66,0.225,0.1091,6.456,2.398,4.007,47.28,2.0
67,0.2508,0.1097,6.416,2.743,3.914,47.0,2.0
68,0.2772,0.1103,6.444,3.823,3.975,46.64,2.0
69,0.3025,0.1108,6.251,1.762,5.834,45.98,2.0
70,0.3273,0.1112,6.754,0.0,6.618,45.2,2.0
71,0.3518,0.1116,6.757,0.496,6.648,44.37,2.0
72,0.376,0.1121,6.805,0.288,6.705,43.51,2.0
73,0.4003,0.1125,6.97,0.061,6.873,42.63,2.0
74,0.4305,0.1129,7.113,0.0,7.005,41.71,2.0
75,0.4736,0.1132,6.952,0.0,6.833,40.77,2.0
76,0.5326,0.1134,6.607,0.0,6.475,39.78,2.0
77,0.6041,0.1136,5.998,0.0,5.852,38.73,2.0
78,0.6837,0.1137,5.278,0.0,5.117,37.61,2.0
79,0.7654,0.1138,4.446,0.0,4.27,36.44,2.0
80,0.8403,0.1137,0.0,0.0,0.066,35.25,2.0
81,0.8976,0.1132,0.628,0.0,0.0,34.02,2.0
82,0.9296,0.112,0.0,0.0,0.0,33.24,2.0
83,0.9347,0.1092,0.0,0.0,0.0,33.47,2.0
84,0.9157,0.1041,0.0,0.0,0.0,33.96,2.0
85,0.8765,0.097,0.0,0.0,0.0,34.84,2.0
86,0.8073,0.086,0.0,0.0,0.0,35.39,2.0
87,0.8377,0.0765,0.0,0.0,0.0,35.83,2.0
88,0.9052,0.066,0.0,0.0,0.0,36.18,2.0
89,0.9398,0.0516,0.0,0.0,0.0,36.5,2.0
90,0.9386,0.0508,0.0,0.0,0.0,36.78,2.0
91,0.9256,0.051,0.0,0.0,0.0,37.03,2.0
92,0.9012,0.0505,0.0,0.0,0.0,37.28,2.0
93,0.863,0.0495,0.0,0.0,0.0,37.59,2.0
94,0.8066,0.0477,0.0,0.0,0.0,37.97,2.0
95,0.7256,0.0449,0.0,0.0,0.0,38.8,2.0
96,0.6102,0.0404,0.0,0.0,0.0,40.14,2.0
97,0.4496,0.0336,0.0,0.0,0.0,41.59,2.0
