step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0006,0.0124,4.227,2.039,0.758,58.9,2.0
1,0.0006,0.0124,2.748,1.127,0.349,58.9,2.0
2,0.0005,0.0124,2.415,0.939,0.0,58.9,2.0
3,0.0004,0.0125,2.021,0.0,0.0,58.9,2.0
4,0.0003,0.0125,1.857,0.0,0.0,58.9,2.0
5,0.0004,0.0125,1.955,0.326,0.199,58.9,2.0
6,0.0003,0.0125,2.113,0.462,0.329,58.9,2.0
7,0.0004,0.0125,2.189,0.572,0.408,58.9,2.0
8,0.0004,0.0125,2.233,0.662,0.473,58.9,2.0
9,0.0004,0.0125,2.265,0.744,0.532,58.9,2.0
10,0.0004,0.0125,2.293,0.817,0.593,58.9,2.0
11,0.0004,0.0125,2.317,0.886,0.652,58.9,2.0
12,0.0004,0.0125,2.337,0.95,0.709,58.9,2.0
13,0.0004,0.0125,2.353,1.01,0.763,58.9,2.0
14,0.0004,0.0125,2.365,1.066,0.815,58.9,2.0
15,0.0004,0.0125,2.373,1.118,0.864,58.9,2.0
16,0.0004,0.0125,2.377,1.167,0.91,58.9,2.0
17,0.0004,0.0125,2.376,1.211,0.954,58.9,2.0
18,0.0004,0.0125,2.372,1.251,0.994,58.9,2.0
19,0.0004,0.0125,2.364,1.287,1.03,58.9,2.0
20,0.0004,0.0125,2.351,1.319,1.064,58.9,2.0
21,0.0004,0.0125,2.336,1.347,1.094,58.9,2.0
22,0.0003,0.0125,2.317,1.372,1.12,58.9,2.0
23,0.0003,0.0125,2.294,1.392,1.143,58.9,2.0
24,-0.0006,0.0154,1.124,0.701,0.606,58.9,2.0
25,-0.0027,0.0241,1.212,0.744,0.529,58.9,2.0
26,-0.0023,0.0353,1.29,0.865,0.472,58.9,2.0
27,-0.0019,0.0473,1.418,0.97,0.49,58.9,2.0
28,-0.0015,0.0596,1.494,1.024,0.509,58.9,2.0
29,-0.0011,0.0721,1.531,1.051,0.518,58.9,2.0
30,-0.0006,0.0845,1.544,1.059,0.523,58.9,2.0
31,-0.0002,0.097,1.548,1.062,0.523,58.9,2.0
32,0.0008,0.1062,2.509,1.787,0.715,58.9,2.0
33,0.0016,0.1098,2.272,1.536,0.743,58.9,2.0
34,0.0021,0.1111,1.909,1.25,0.674,58.9,2.0
35,0.0024,0.1116,1.717,1.114,0.623,58.9,2.0
36,0.0027,0.1117,1.633,1.057,0.596,58.9,2.0
37,0.003,0.1118,1.6,1.036,0.585,58.9,2.0
38,0.0032,0.1118,1.588,1.028,0.581,58.9,2.0
39,0.0035,0.1118,1.582,1.025,0.578,58.9,2.0
40,0.0037,0.1118,1.581,1.024,0.577,58.9,2.0
41,0.004,0.1119,1.579,1.023,0.576,58.9,2.0
42,0.0042,0.1119,1.578,1.023,0.575,58.9,2.0
43,0.0044,0.1119,1.577,1.023,0.575,58.9,2.0
44,0.0046,0.1119,1.577,1.022,0.574,58.9,2.0
45,0.0049,0.1119,1.576,1.022,0.573,58.9,2.0
46,0.0051,0.1119,1.578,1.021,0.575,58.9,2.0
47,0.0053,0.1119,1.577,1.021,0.575,58.9,2.0
48,0.0055,0.1119,1.576,1.02,0.574,58.9,2.0
49,0.0057,0.1119,1.576,1.02,0.574,58.9,2.0
50,0.0059,0.1119,1.575,1.02,0.573,58.9,2.0
51,0.0061,0.1119,1.576,1.02,0.574,58.9,2.0
52,0.0062,0.1119,1.575,1.019,0.573,58.9,2.0
53,0.0064,0.1119,1.574,1.019,0.573,58.9,2.0
