step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0002,0.0124,3.414,1.927,2.277,58.9,2.0
1,0.0003,0.0124,1.772,1.201,1.338,58.9,2.0
2,0.0003,0.0125,1.174,0.0,0.0,58.9,2.0
3,0.0001,0.0125,0.878,0.0,0.0,58.9,2.0
4,0.0001,0.0125,0.853,0.0,0.0,58.9,2.0
5,0.0001,0.0125,0.831,0.0,0.0,58.9,2.0
6,0.0001,0.0125,0.792,0.0,0.0,58.9,2.0
7,0.0001,0.0125,0.768,0.0,0.0,58.9,2.0
8,0.0001,0.0125,0.903,0.167,0.112,58.9,2.0
9,0.0001,0.0125,0.984,0.214,0.2,58.9,2.0
10,0.0001,0.0125,1.015,0.261,0.23,58.9,2.0
11,0.0001,0.0125,1.032,0.303,0.258,58.9,2.0
12,0.0001,0.0125,1.044,0.339,0.284,58.9,2.0
13,0.0001,0.0125,1.053,0.374,0.306,58.9,2.0
14,0.0001,0.0125,1.075,0.446,0.318,58.9,2.0
15,0.0001,0.0125,1.079,0.461,0.344,58.9,2.0
16,0.0001,0.0125,1.077,0.476,0.371,58.9,2.0
17,0.0001,0.0125,1.076,0.495,0.395,58.9,2.0
18,0.0001,0.0125,1.074,0.514,0.416,58.9,2.0
19,0.0001,0.0125,1.071,0.532,0.436,58.9,2.0
20,0.0001,0.0125,1.067,0.548,0.456,58.9,2.0
21,0.0001,0.0125,1.06,0.564,0.471,58.9,2.0
22,0.0001,0.0125,1.052,0.577,0.486,58.9,2.0
23,0.0001,0.0125,1.041,0.587,0.5,58.9,2.0
24,-0.0089,0.0151,1.151,0.725,0.92,58.9,2.0
25,-0.0526,0.0226,0.312,0.32,0.0,58.89,2.0
26,-0.1771,0.0307,0.439,0.335,0.0,58.9,2.0
27,-0.372,0.0386,0.0,0.0,0.0,58.9,2.0
28,-0.5752,0.0436,0.0,0.0,0.0,58.9,2.0
29,-0.77,0.0468,0.0,0.0,0.0,58.9,2.0
30,-0.8683,0.0511,0.0,0.0,0.0,58.9,2.0
31,-0.9467,0.0545,0.0,0.0,0.0,58.9,2.0
32,-0.9888,0.0544,0.0,0.0,0.0,58.9,2.0
