step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0004,0.0123,14.989,6.986,3.648,60.37,2.0
1,0.0002,0.0124,5.404,1.225,1.525,60.43,2.0
2,0.0004,0.0124,4.508,1.657,0.947,60.43,2.0
3,0.0005,0.0124,0.0,2.343,0.173,60.43,2.0
4,0.0004,0.0125,0.0,2.345,0.0,60.43,2.0
5,0.0004,0.0125,0.798,2.213,0.259,60.43,2.0
6,0.0004,0.0124,0.915,2.268,0.225,60.43,2.0
7,0.0005,0.0124,1.106,2.429,0.228,60.42,2.0
8,0.0006,0.0124,1.271,2.611,0.239,60.42,2.0
9,0.0006,0.0124,1.426,2.73,0.254,60.42,2.0
10,0.0006,0.0124,1.573,2.84,0.267,60.42,2.0
11,0.0007,0.0124,1.716,2.957,0.278,60.43,2.0
12,0.0007,0.0124,1.864,3.082,0.297,60.44,2.0
13,0.0007,0.0124,1.994,3.187,0.3,60.45,2.0
14,0.0007,0.0124,2.158,3.291,0.28,60.45,2.0
15,0.0007,0.0124,2.278,3.343,0.274,60.46,2.0
16,0.0007,0.0124,2.394,3.36,0.282,60.46,2.0
17,0.0008,0.0124,2.518,3.387,0.279,60.45,2.0
18,0.0008,0.0124,2.633,3.399,0.294,60.45,2.0
19,0.0007,0.0124,2.749,3.382,0.294,60.44,2.0
20,0.0007,0.0124,2.865,3.291,0.306,60.43,2.0
21,0.0006,0.0124,2.963,3.15,0.373,60.42,2.0
22,0.0006,0.0124,3.055,3.047,0.445,60.41,2.0
23,0.0006,0.0124,3.14,2.977,0.5,60.4,2.0
24,-0.0026,0.015,0.565,0.468,0.0,60.43,2.0
25,-0.0066,0.0235,0.619,0.409,0.27,60.49,2.0
26,-0.0071,0.0345,0.75,0.491,0.313,60.51,2.0
27,-0.0061,0.0464,0.886,0.564,0.342,60.51,2.0
28,-0.0053,0.0586,0.645,0.512,0.0,60.51,2.0
29,-0.0053,0.071,1.104,0.697,0.41,60.53,2.0
30,-0.0044,0.0834,1.042,0.671,0.378,60.54,2.0
31,-0.0034,0.0958,1.02,0.659,0.368,60.55,2.0
32,-0.0021,0.105,1.777,1.206,0.651,60.58,2.0
33,-0.0007,0.1085,1.535,1.14,0.388,60.63,2.0
34,0.0006,0.1097,1.239,0.949,0.309,60.65,2.0
35,0.0017,0.1101,1.081,0.84,0.269,60.66,2.0
36,0.0028,0.1103,1.017,0.78,0.258,60.67,2.0
37,0.0038,0.1103,0.987,0.756,0.251,60.68,2.0
38,0.0048,0.1102,0.974,0.743,0.25,60.68,2.0
39,0.0057,0.1102,0.967,0.742,0.244,60.69,2.0
40,0.0067,0.1102,0.962,0.731,0.251,60.69,2.0
41,0.0076,0.1101,0.959,0.726,0.252,60.7,2.0
42,0.0085,0.1101,0.952,0.734,0.24,60.7,2.0
43,0.0095,0.1101,0.95,0.729,0.243,60.71,2.0
44,0.0103,0.11,0.949,0.727,0.243,60.71,2.0
45,0.0112,0.11,0.946,0.721,0.247,60.72,2.0
46,0.0121,0.1099,0.944,0.718,0.248,60.72,2.0
47,0.0129,0.1099,0.943,0.715,0.25,60.73,2.0
48,0.0137,0.1099,0.94,0.709,0.254,60.73,2.0
49,0.0146,0.1098,0.936,0.71,0.25,60.74,2.0
50,0.0154,0.1098,0.935,0.706,0.253,60.74,2.0
51,0.0161,0.1097,0.933,0.701,0.256,60.75,2.0
52,0.0169,0.1097,0.932,0.696,0.259,60.75,2.0
53,0.0177,0.1097,0.93,0.692,0.262,60.76,2.0
54,0.0184,0.1096,0.927,0.685,0.265,60.76,2.0
55,0.0191,0.1096,0.926,0.681,0.268,60.77,2.0
56,0.0198,0.1096,0.925,0.677,0.271,60.77,2.0
57,0.0205,0.1095,0.924,0.672,0.274,60.78,2.0
58,0.0262,0.1096,5.245,2.256,3.887,60.18,2.0
59,0.0337,0.1097,6.372,2.583,5.004,59.65,2.0
60,0.0419,0.1098,6.1,2.829,5.083,59.36,2.0
61,0.0499,0.1098,6.134,2.893,5.152,59.16,2.0
62,0.058,0.1099,6.2,2.916,5.243,59.0,2.0
63,0.0662,0.1099,6.304,2.926,5.367,58.87,2.0
64,0.0744,0.11,6.389,2.94,5.387,58.76,2.0
65,0.0828,0.11,6.437,2.93,5.352,58.65,2.0
66,0.0912,0.1101,6.472,2.896,5.325,58.53,2.0
67,0.0998,0.1102,6.497,2.858,5.291,58.42,2.0
68,0.1084,0.1103,6.529,2.836,5.247,58.29,2.0
69,0.1172,0.1104,6.545,2.815,5.188,58.16,2.0
70,0.126,0.1105,6.574,2.789,5.143,58.03,2.0
71,0.135,0.1106,6.614,2.76,5.11,57.89,2.0
72,0.144,0.1107,6.64,2.723,5.072,57.75,2.0
73,0.153,0.1109,6.603,2.659,5.003,57.6,2.0
74,0.1622,0.111,6.581,2.596,4.947,57.45,2.0
75,0.1713,0.1112,6.562,2.529,4.898,57.29,2.0
76,0.1805,0.1114,6.512,2.477,4.81,57.14,2.0
77,0.1898,0.1116,6.421,2.453,4.664,56.97,2.0
78,0.1991,0.1118,6.317,2.428,4.512,56.81,2.0
79,0.2084,0.112,6.222,2.407,4.364,56.64,2.0
80,0.2176,0.1122,6.126,2.388,4.218,56.48,2.0
81,0.2269,0.1125,6.024,2.365,4.072,56.31,2.0
82,0.2361,0.1127,5.925,2.342,3.929,56.14,2.0
83,0.2452,0.113,5.83,2.326,3.793,55.98,2.0
84,0.2542,0.1132,5.724,2.307,3.654,55.82,2.0
85,0.263,0.1135,5.617,2.283,3.52,55.66,2.0
86,0.2718,0.1138,5.512,2.261,3.392,55.5,2.0
87,0.2803,0.1141,5.413,2.241,3.271,55.35,2.0
