step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0012,0.0125,0.0,0.146,1.14,59.78,2.0
1,0.0006,0.0125,0.0,0.0,0.0,59.76,2.0
2,0.0001,0.0125,0.536,0.0,0.0,59.78,2.0
3,0.0,0.0125,0.0,0.0,0.0,59.8,2.0
4,0.0,0.0125,0.0,0.0,0.0,59.81,2.0
5,0.0,0.0125,0.0,0.0,0.0,59.83,2.0
6,-0.0,0.0125,0.0,0.0,0.194,59.85,2.0
7,-0.0,0.0125,0.605,0.0,0.628,59.86,2.0
8,-0.0,0.0125,0.677,0.0,0.697,59.86,2.0
9,-0.0,0.0125,0.928,0.452,0.62,59.86,2.0
10,-0.0,0.0125,1.018,0.618,0.588,59.86,2.0
11,0.0,0.0125,1.072,0.69,0.63,59.86,2.0
12,0.0,0.0125,1.123,0.758,0.674,59.86,2.0
13,0.0,0.0125,1.168,0.823,0.715,59.86,2.0
14,0.0,0.0125,1.212,0.883,0.756,59.86,2.0
15,0.0,0.0125,1.25,0.937,0.796,59.86,2.0
16,0.0001,0.0125,1.281,0.985,0.832,59.86,2.0
17,0.0001,0.0125,1.308,1.028,0.868,59.86,2.0
18,0.0001,0.0125,1.33,1.066,0.9,59.86,2.0
19,0.0001,0.0125,1.346,1.099,0.93,59.86,2.0
20,0.0001,0.0125,1.358,1.127,0.957,59.86,2.0
21,0.0001,0.0125,1.363,1.149,0.981,59.86,2.0
22,0.0001,0.0125,1.364,1.166,1.002,59.86,2.0
23,0.0001,0.0125,1.36,1.18,1.019,59.86,2.0
24,-0.0008,0.0156,0.0,0.15,0.191,59.88,2.0
25,-0.0018,0.0243,1.23,0.544,0.705,59.89,2.0
26,-0.001,0.0355,1.389,0.606,0.774,59.9,2.0
27,-0.0013,0.0475,1.402,0.598,0.796,59.89,2.0
28,-0.0015,0.0598,1.448,0.626,0.817,59.89,2.0
29,-0.0016,0.0723,1.472,0.638,0.828,59.89,2.0
30,-0.0018,0.0847,1.483,0.644,0.833,59.89,2.0
31,-0.002,0.0972,1.488,0.647,0.835,59.9,2.0
32,-0.0024,0.1064,2.439,1.011,1.447,59.91,2.0
33,-0.0029,0.11,2.268,1.263,1.008,59.94,2.0
34,-0.0029,0.1112,1.873,1.073,0.816,59.94,2.0
35,-0.0028,0.1117,1.663,0.954,0.733,59.95,2.0
36,-0.0027,0.1119,1.581,0.903,0.7,59.95,2.0
37,-0.0026,0.1119,1.55,0.884,0.688,59.95,2.0
38,-0.0024,0.1119,1.54,0.85,0.709,59.95,2.0
39,-0.0024,0.1119,1.539,0.817,0.739,59.95,2.0
40,-0.0023,0.1119,1.537,0.819,0.735,59.95,2.0
41,-0.0023,0.1119,1.536,0.823,0.73,59.95,2.0
42,-0.0022,0.1119,1.535,0.826,0.725,59.95,2.0
43,-0.0022,0.1119,1.535,0.828,0.723,59.95,2.0
44,-0.0021,0.1119,1.535,0.819,0.732,59.95,2.0
45,-0.0021,0.1119,1.535,0.819,0.731,59.95,2.0
46,-0.0021,0.1119,1.536,0.8,0.748,59.95,2.0
47,-0.0021,0.1119,1.534,0.803,0.743,59.95,2.0
