step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0125,1.297,0.0,0.0,59.75,2.0
1,-0.0,0.0125,0.0,0.0,0.0,59.77,2.0
2,-0.0,0.0125,0.0,0.0,0.0,59.78,2.0
3,-0.0,0.0125,0.0,0.0,0.0,59.8,2.0
4,-0.0,0.0125,0.0,0.087,0.0,59.82,2.0
5,0.0,0.0125,0.0,0.0,0.0,59.83,2.0
6,0.0,0.0125,0.0,0.0,0.0,59.85,2.0
7,0.0,0.0125,0.0,0.0,0.0,59.87,2.0
8,0.0,0.0125,0.0,0.0,0.0,59.88,2.0
9,0.0,0.0125,0.123,0.0,0.0,59.9,2.0
10,-0.0,0.0125,0.395,0.368,0.0,59.92,2.0
11,-0.0,0.0125,0.418,0.391,0.0,59.93,2.0
12,-0.0,0.0125,0.442,0.413,0.0,59.95,2.0
13,-0.0,0.0125,0.561,0.411,0.247,59.97,2.0
14,0.0,0.0125,0.604,0.38,0.308,59.98,2.0
15,0.0,0.0125,0.615,0.402,0.332,59.98,2.0
16,0.0,0.0125,0.623,0.425,0.353,59.98,2.0
17,0.0,0.0125,0.629,0.447,0.371,59.98,2.0
18,0.0,0.0125,0.639,0.469,0.39,59.98,2.0
19,0.0,0.0125,0.644,0.487,0.407,59.98,2.0
20,0.0,0.0125,0.647,0.504,0.421,59.98,2.0
21,0.0,0.0125,0.647,0.517,0.435,59.98,2.0
22,0.0,0.0125,0.647,0.528,0.446,59.98,2.0
23,0.0,0.0125,0.643,0.537,0.456,59.98,2.0
24,-0.0064,0.0153,0.756,0.382,0.569,60.02,2.0
25,-0.011,0.0238,0.683,0.344,0.373,60.07,2.0
26,-0.0111,0.0349,0.544,0.249,0.318,60.08,2.0
27,-0.0112,0.047,0.599,0.269,0.336,60.07,2.0
28,-0.0112,0.0593,0.653,0.296,0.363,60.07,2.0
29,-0.0113,0.0717,0.681,0.31,0.377,60.07,2.0
30,-0.0114,0.0842,0.692,0.315,0.383,60.07,2.0
31,-0.0115,0.0967,0.696,0.317,0.385,60.07,2.0
32,-0.0117,0.1059,1.401,0.591,0.831,60.09,2.0
33,-0.0122,0.1094,1.24,0.573,0.67,60.11,2.0
34,-0.0124,0.1107,0.97,0.462,0.518,60.12,2.0
35,-0.0126,0.1112,0.822,0.399,0.442,60.13,2.0
