step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0001,0.0124,9.126,9.941,0.0,60.24,2.0
1,0.0002,0.0124,3.184,3.645,0.0,60.25,2.0
2,0.0,0.0125,0.0,1.533,0.0,60.25,2.0
3,-0.0,0.0125,1.371,1.433,0.0,60.27,2.0
4,-0.0,0.0125,1.405,1.452,0.0,60.29,2.0
5,-0.0,0.0125,1.66,1.527,0.168,60.31,2.0
6,-0.0,0.0125,2.018,1.666,0.258,60.31,2.0
7,-0.0,0.0125,2.319,1.807,0.308,60.31,2.0
8,-0.0,0.0125,2.598,1.935,0.342,60.31,2.0
9,-0.0,0.0125,2.866,2.032,0.373,60.3,2.0
10,-0.0,0.0125,3.138,2.096,0.41,60.3,2.0
11,-0.0,0.0125,3.388,2.176,0.443,60.29,2.0
12,-0.0001,0.0125,3.625,2.218,0.499,60.29,2.0
13,-0.0001,0.0124,3.771,2.272,0.55,60.28,2.0
14,-0.0001,0.0124,3.811,2.327,0.599,60.28,2.0
15,-0.0001,0.0124,3.755,2.338,0.632,60.27,2.0
16,-0.0001,0.0124,3.727,2.303,0.724,60.26,2.0
17,-0.0001,0.0124,3.62,2.304,0.797,60.26,2.0
18,-0.0001,0.0124,3.526,2.244,0.855,60.25,2.0
19,-0.0001,0.0124,3.469,2.189,0.914,60.24,2.0
20,-0.0002,0.0124,3.389,2.174,0.98,60.23,2.0
21,-0.0002,0.0124,3.322,2.111,1.043,60.22,2.0
22,-0.0002,0.0124,3.213,2.083,1.114,60.21,2.0
23,-0.0002,0.0124,3.125,2.042,1.136,60.2,2.0
24,0.0006,0.0153,0.459,0.0,0.209,60.21,2.0
25,0.0023,0.0238,1.582,0.98,0.664,60.26,2.0
26,0.0036,0.0348,1.7,1.031,0.68,60.26,2.0
27,0.0051,0.0468,1.879,1.139,0.74,60.26,2.0
28,0.0064,0.059,1.98,1.202,0.776,60.26,2.0
29,0.0078,0.0713,2.02,1.227,0.791,60.27,2.0
30,0.009,0.0837,2.026,1.231,0.792,60.27,2.0
31,0.0103,0.0962,2.023,1.231,0.79,60.28,2.0
32,0.0119,0.1052,3.263,1.952,1.36,60.32,2.0
33,0.0134,0.1087,2.869,1.738,1.122,60.36,2.0
34,0.0147,0.1099,2.387,1.466,0.914,60.38,2.0
35,0.0158,0.1103,2.168,1.343,0.823,60.4,2.0
36,0.0169,0.1104,2.076,1.291,0.783,60.41,2.0
37,0.018,0.1104,2.035,1.266,0.766,60.41,2.0
38,0.019,0.1104,2.015,1.254,0.758,60.42,2.0
39,0.02,0.1103,2.001,1.246,0.753,60.42,2.0
40,0.021,0.1103,1.99,1.239,0.748,60.43,2.0
41,0.0219,0.1102,1.984,1.236,0.746,60.44,2.0
42,0.0229,0.1102,1.978,1.232,0.743,60.44,2.0
43,0.0238,0.1101,1.972,1.229,0.741,60.45,2.0
44,0.0246,0.1101,1.963,1.223,0.737,60.45,2.0
45,0.0255,0.11,1.958,1.22,0.735,60.46,2.0
46,0.0263,0.11,1.951,1.216,0.732,60.46,2.0
47,0.0271,0.1099,1.945,1.213,0.73,60.47,2.0
48,0.0279,0.1099,1.94,1.21,0.728,60.47,2.0
49,0.0286,0.1098,1.933,1.205,0.725,60.47,2.0
50,0.0293,0.1098,1.928,1.203,0.723,60.48,2.0
51,0.0301,0.1098,1.925,1.201,0.722,60.48,2.0
52,0.0308,0.1097,1.92,1.199,0.72,60.49,2.0
53,0.0314,0.1097,1.915,1.196,0.718,60.49,2.0
