step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0008,0.0123,6.917,13.708,0.0,60.19,2.0
1,0.0001,0.0124,1.2,6.636,0.0,60.19,2.0
2,0.0004,0.0124,0.0,6.65,0.0,60.2,2.0
3,0.0003,0.0124,0.704,5.964,0.597,60.2,2.0
4,0.0001,0.0124,1.001,5.525,1.08,60.18,2.0
5,0.0001,0.0124,1.324,5.57,1.162,60.17,2.0
6,0.0001,0.0124,1.651,5.678,1.138,60.17,2.0
7,0.0001,0.0124,1.951,5.948,1.009,60.16,2.0
8,0.0002,0.0124,2.273,6.305,0.849,60.15,2.0
9,0.0003,0.0124,2.586,6.609,0.749,60.15,2.0
10,0.0003,0.0124,2.893,6.836,0.717,60.14,2.0
11,0.0003,0.0124,3.189,7.025,0.713,60.13,2.0
12,0.0004,0.0124,3.471,7.188,0.712,60.12,2.0
13,0.0004,0.0124,3.753,7.282,0.729,60.11,2.0
14,0.0004,0.0124,4.022,7.35,0.739,60.1,2.0
15,0.0003,0.0124,4.291,7.396,0.763,60.08,2.0
16,0.0003,0.0124,4.541,7.445,0.766,60.07,2.0
17,0.0003,0.0124,4.773,7.439,0.765,60.05,2.0
18,0.0003,0.0124,4.99,7.4,0.769,60.03,2.0
19,0.0002,0.0124,5.198,7.346,0.785,60.02,2.0
20,0.0001,0.0124,5.422,6.989,0.878,59.99,2.0
21,0.0,0.0124,5.586,6.797,1.011,59.97,2.0
22,-0.0001,0.0124,5.778,6.509,1.188,59.95,2.0
23,-0.0001,0.0124,5.932,6.286,1.347,59.93,2.0
24,0.0014,0.0145,2.155,1.426,0.983,59.91,2.0
25,0.0028,0.0227,1.869,1.177,0.771,59.89,2.0
26,0.0042,0.0335,1.953,1.2,0.774,59.88,2.0
27,0.0057,0.0454,2.056,1.259,0.806,59.88,2.0
28,0.0072,0.0576,2.106,1.296,0.821,59.89,2.0
29,0.0087,0.0699,2.121,1.308,0.825,59.9,2.0
30,0.0101,0.0823,2.119,1.309,0.823,59.9,2.0
31,0.0115,0.0947,2.111,1.305,0.819,59.91,2.0
