step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0006,0.0124,15.218,10.601,0.0,60.21,2.0
1,0.0002,0.0124,5.804,2.576,0.0,60.23,2.0
2,0.0002,0.0124,5.249,2.592,0.0,60.25,2.0
3,0.0002,0.0124,4.734,2.716,0.0,60.27,2.0
4,0.0002,0.0124,4.41,2.864,0.0,60.3,2.0
5,0.0002,0.0124,4.303,3.04,0.0,60.32,2.0
6,0.0002,0.0124,4.445,3.244,0.0,60.33,2.0
7,0.0002,0.0124,4.793,3.585,0.0,60.35,2.0
8,0.0002,0.0124,5.161,4.032,0.426,60.37,2.0
9,0.0003,0.0124,5.311,4.189,0.0,60.38,2.0
10,0.0003,0.0124,5.654,4.68,0.56,60.4,2.0
11,0.0003,0.0124,5.877,4.989,0.609,60.41,2.0
12,0.0004,0.0124,6.085,5.296,0.637,60.42,2.0
13,0.0004,0.0124,6.297,5.599,0.669,60.43,2.0
14,0.0004,0.0124,6.501,5.894,0.697,60.44,2.0
15,0.0004,0.0124,6.71,6.174,0.73,60.45,2.0
16,0.0004,0.0124,6.899,6.435,0.728,60.46,2.0
17,0.0003,0.0124,7.079,6.65,0.718,60.47,2.0
18,0.0003,0.0124,7.224,6.827,0.694,60.48,2.0
19,0.0003,0.0124,7.372,6.903,0.65,60.47,2.0
20,0.0002,0.0124,7.497,6.927,0.611,60.46,2.0
21,0.0002,0.0124,7.623,6.849,0.584,60.45,2.0
22,0.0001,0.0124,7.742,6.636,0.628,60.43,2.0
23,-0.0,0.0124,7.844,6.465,0.714,60.41,2.0
24,0.0012,0.0144,2.267,1.514,0.966,60.4,2.0
25,0.0026,0.0224,1.954,1.24,0.77,60.38,2.0
26,0.004,0.0332,1.995,1.238,0.765,60.38,2.0
27,0.0054,0.0451,2.073,1.279,0.791,60.38,2.0
28,0.0068,0.0573,2.112,1.308,0.803,60.39,2.0
29,0.0082,0.0696,2.123,1.317,0.805,60.4,2.0
30,0.0096,0.082,2.121,1.318,0.803,60.4,2.0
31,0.0109,0.0944,2.112,1.313,0.798,60.41,2.0
32,0.0125,0.1035,2.722,1.701,1.071,60.45,2.0
33,0.0142,0.107,2.413,1.64,0.766,60.49,2.0
34,0.0157,0.1082,2.203,1.515,0.686,60.52,2.0
35,0.017,0.1086,2.112,1.455,0.661,60.53,2.0
