step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0003,0.0124,6.141,5.176,0.0,59.49,2.0
1,0.0002,0.0124,3.36,3.763,0.0,59.44,2.0
2,0.0002,0.0125,2.748,3.651,0.0,59.4,2.0
3,0.0002,0.0125,2.387,3.547,0.0,59.38,2.0
4,0.0001,0.0125,2.489,3.396,0.305,59.37,2.0
5,0.0001,0.0124,2.884,3.735,0.353,59.37,2.0
6,0.0002,0.0124,3.198,4.206,0.415,59.37,2.0
7,0.0002,0.0124,3.475,4.497,0.501,59.37,2.0
8,0.0002,0.0124,3.756,4.814,0.564,59.38,2.0
9,0.0003,0.0124,4.028,5.106,0.612,59.39,2.0
10,0.0003,0.0124,4.29,5.396,0.65,59.4,2.0
11,0.0003,0.0124,4.549,5.689,0.69,59.41,2.0
12,0.0003,0.0124,4.597,5.715,0.0,59.42,2.0
13,0.0003,0.0124,5.028,6.223,0.703,59.43,2.0
14,0.0003,0.0124,5.255,6.465,0.726,59.44,2.0
15,0.0003,0.0124,5.269,6.404,0.0,59.45,2.0
16,0.0003,0.0124,5.741,6.871,0.733,59.46,2.0
17,0.0002,0.0124,5.924,6.96,0.699,59.46,2.0
18,0.0002,0.0124,6.115,7.033,0.677,59.45,2.0
19,0.0002,0.0124,6.29,7.069,0.645,59.44,2.0
20,0.0001,0.0124,6.47,6.93,0.642,59.43,2.0
21,0.0001,0.0124,6.628,6.743,0.692,59.41,2.0
22,-0.0,0.0124,6.775,6.596,0.769,59.39,2.0
23,-0.0001,0.0124,6.906,6.462,0.857,59.38,2.0
24,0.0013,0.0145,2.129,1.427,0.971,59.37,2.0
25,0.0028,0.0226,1.855,1.186,0.764,59.35,2.0
26,0.0042,0.0334,1.935,1.201,0.759,59.34,2.0
27,0.0058,0.0452,2.032,1.257,0.788,59.35,2.0
28,0.0073,0.0575,2.077,1.29,0.802,59.35,2.0
29,0.0088,0.0698,2.089,1.301,0.806,59.36,2.0
30,0.0102,0.0822,2.086,1.299,0.803,59.37,2.0
31,0.0116,0.0946,2.076,1.293,0.799,59.38,2.0
32,0.0133,0.1037,2.779,1.674,1.144,59.43,2.0
33,0.015,0.1072,2.425,1.588,0.83,59.47,2.0
34,0.0165,0.1084,2.19,1.474,0.719,59.5,2.0
35,0.0178,0.1088,2.093,1.415,0.688,59.51,2.0
36,0.0191,0.1089,2.053,1.382,0.685,59.52,2.0
37,0.0203,0.1089,2.034,1.362,0.688,59.53,2.0
38,0.0215,0.1089,2.022,1.343,0.697,59.54,2.0
39,0.0226,0.1088,2.009,1.347,0.678,59.55,2.0
40,0.0237,0.1088,1.999,1.352,0.662,59.55,2.0
41,0.0247,0.1087,1.99,1.35,0.655,59.56,2.0
42,0.0258,0.1087,1.988,1.334,0.671,59.57,2.0
43,0.0267,0.1086,1.985,1.319,0.683,59.57,2.0
44,0.0277,0.1086,1.98,1.301,0.696,59.58,2.0
45,0.0286,0.1085,1.975,1.285,0.708,59.59,2.0
46,0.0294,0.1085,1.967,1.293,0.69,59.59,2.0
47,0.0303,0.1084,1.958,1.304,0.671,59.6,2.0
48,0.0311,0.1084,1.952,1.297,0.672,59.6,2.0
49,0.0319,0.1083,1.947,1.282,0.682,59.61,2.0
50,0.0327,0.1083,1.942,1.287,0.672,59.62,2.0
51,0.0334,0.1082,1.936,1.285,0.668,59.62,2.0
52,0.0342,0.1082,1.931,1.284,0.664,59.63,2.0
53,0.0349,0.1082,1.926,1.282,0.66,59.63,2.0
54,0.0356,0.1081,1.92,1.281,0.657,59.64,2.0
55,0.0363,0.1081,1.91,1.294,0.635,59.64,2.0
56,0.037,0.1081,1.914,1.272,0.659,59.65,2.0
57,0.0376,0.108,1.908,1.27,0.655,59.65,2.0
58,0.0526,0.1079,2.782,1.769,1.681,59.72,2.0
59,0.0675,0.1078,3.609,2.788,1.459,59.41,2.0
60,0.0839,0.1078,4.254,3.448,1.448,58.54,2.0
61,0.1012,0.1078,4.071,3.322,1.18,57.56,2.0
62,0.118,0.1078,5.569,4.464,1.843,56.76,2.0
63,0.1344,0.108,6.54,5.182,2.218,56.2,2.0
64,0.1503,0.1081,6.378,5.055,2.372,55.85,2.0
65,0.1656,0.1083,5.997,4.468,3.478,55.61,2.0
66,0.1806,0.1086,6.431,3.695,4.588,55.41,2.0
67,0.1951,0.1088,7.378,2.889,5.85,55.19,2.0
68,0.2098,0.1091,7.234,2.845,5.555,54.98,2.0
69,0.2245,0.1094,7.044,2.794,5.224,54.77,2.0
70,0.2393,0.1097,6.852,2.757,4.897,54.56,2.0
71,0.2541,0.1101,6.652,2.718,4.571,54.35,2.0
72,0.2687,0.1105,6.461,2.688,4.259,54.14,2.0
73,0.2831,0.1109,6.27,2.662,3.96,53.94,2.0
74,0.2973,0.1114,6.087,2.639,3.679,53.74,2.0
